country,league_code,season,season_start,club,squad_size,avg_age,foreign_players,avg_market_value_m,squad_market_value_m
Portugal,PO1,2009-2010,2009,SL Benfica,40,24.3,27,3.74,149.5
Portugal,PO1,2009-2010,2009,FC Porto,40,23.5,22,3.67,146.65
Portugal,PO1,2009-2010,2009,Sporting CP,48,23.6,20,2.8,134.35
Portugal,PO1,2009-2010,2009,SC Braga,52,24.3,29,1.34,69.7
Portugal,PO1,2009-2010,2009,CS Marítimo,41,26.1,29,0.773,31.68
Portugal,PO1,2009-2010,2009,Vitória Guimarães SC,33,26.5,14,0.953,31.45
Portugal,PO1,2009-2010,2009,CD Nacional,35,25.2,28,0.836,29.25
Portugal,PO1,2009-2010,2009,Académica Coimbra,35,25.7,13,0.646,22.6
Portugal,PO1,2009-2010,2009,Leixões SC,32,26.8,15,0.697,22.3
Portugal,PO1,2009-2010,2009,CF Os Belenenses,36,24.9,19,0.6,21.6
Portugal,PO1,2009-2010,2009,FC Paços de Ferreira,40,25.5,19,0.493,19.7
Portugal,PO1,2009-2010,2009,Vitória Setúbal FC,33,25.7,15,0.52,17.18
Portugal,PO1,2009-2010,2009,Naval 1º de Maio,29,26.4,22,0.579,16.8
Portugal,PO1,2009-2010,2009,SC Olhanense,33,26.0,14,0.486,16.05
Portugal,PO1,2009-2010,2009,UD Leiria,35,26.6,22,0.457,16.0
Portugal,PO1,2009-2010,2009,Rio Ave FC,30,26.8,13,0.503,15.1
Portugal,PO1,2010-2011,2010,FC Porto,30,25.1,18,7.36,220.9
Portugal,PO1,2010-2011,2010,SL Benfica,29,25.9,20,5.8,168.1
Portugal,PO1,2010-2011,2010,Sporting CP,32,27.0,14,3.96,126.7
Portugal,PO1,2010-2011,2010,SC Braga,38,26.9,25,1.99,75.65
Portugal,PO1,2010-2011,2010,Vitória Guimarães SC,37,26.3,20,0.984,36.4
Portugal,PO1,2010-2011,2010,CS Marítimo,45,25.7,31,0.678,30.5
Portugal,PO1,2010-2011,2010,CD Nacional,31,25.8,21,0.855,26.5
Portugal,PO1,2010-2011,2010,FC Paços de Ferreira,29,25.9,13,0.841,24.4
Portugal,PO1,2010-2011,2010,Académica Coimbra,28,26.0,13,0.796,22.3
Portugal,PO1,2010-2011,2010,Rio Ave FC,29,27.4,7,0.703,20.4
Portugal,PO1,2010-2011,2010,SC Olhanense,38,26.3,22,0.532,20.2
Portugal,PO1,2010-2011,2010,Vitória Setúbal FC,31,27.1,21,0.598,18.55
Portugal,PO1,2010-2011,2010,UD Leiria,34,26.6,23,0.49,16.65
Portugal,PO1,2010-2011,2010,Naval 1º de Maio,31,26.6,18,0.5,15.5
Portugal,PO1,2010-2011,2010,SC Beira-Mar,30,25.7,13,0.498,14.95
Portugal,PO1,2010-2011,2010,Portimonense SAD,33,26.3,20,0.433,14.3
Portugal,PO1,2011-2012,2011,FC Porto,36,24.7,28,7.9,284.4
Portugal,PO1,2011-2012,2011,SL Benfica,32,25.4,22,5.61,179.5
Portugal,PO1,2011-2012,2011,Sporting CP,36,24.8,21,4.07,146.6
Portugal,PO1,2011-2012,2011,SC Braga,37,26.7,23,2.13,78.75
Portugal,PO1,2011-2012,2011,Vitória Guimarães SC,34,26.4,19,0.921,31.3
Portugal,PO1,2011-2012,2011,CD Nacional,37,25.5,25,0.838,31.0
Portugal,PO1,2011-2012,2011,Académica Coimbra,33,25.9,17,0.842,27.8
Portugal,PO1,2011-2012,2011,Rio Ave FC,33,27.2,13,0.795,26.25
Portugal,PO1,2011-2012,2011,Vitória Setúbal FC,35,27.2,13,0.703,24.6
Portugal,PO1,2011-2012,2011,UD Leiria,42,24.0,28,0.582,24.45
Portugal,PO1,2011-2012,2011,SC Beira-Mar,34,25.3,15,0.675,22.95
Portugal,PO1,2011-2012,2011,CS Marítimo,30,26.3,23,0.742,22.25
Portugal,PO1,2011-2012,2011,SC Olhanense,30,27.0,15,0.673,20.2
Portugal,PO1,2011-2012,2011,FC Paços de Ferreira,33,25.5,18,0.598,19.75
Portugal,PO1,2011-2012,2011,CD Feirense,29,25.3,12,0.648,18.8
Portugal,PO1,2011-2012,2011,Gil Vicente FC,32,26.9,17,0.536,17.15
Portugal,PO1,2012-2013,2012,FC Porto,31,25.0,24,8.29,256.95
Portugal,PO1,2012-2013,2012,SL Benfica,36,25.8,25,7.05,253.95
Portugal,PO1,2012-2013,2012,Sporting CP,40,23.9,25,3.8,151.9
Portugal,PO1,2012-2013,2012,SC Braga,40,26.4,23,2.67,106.6
Portugal,PO1,2012-2013,2012,CS Marítimo,39,25.2,26,0.909,35.45
Portugal,PO1,2012-2013,2012,CD Nacional,35,24.1,22,0.856,29.95
Portugal,PO1,2012-2013,2012,Vitória Guimarães SC,43,23.4,21,0.656,28.2
Portugal,PO1,2012-2013,2012,FC Paços de Ferreira,28,26.4,12,0.961,26.9
Portugal,PO1,2012-2013,2012,Académica Coimbra,30,26.3,19,0.885,26.55
Portugal,PO1,2012-2013,2012,Rio Ave FC,31,24.7,16,0.832,25.8
Portugal,PO1,2012-2013,2012,SC Beira-Mar,30,25.9,12,0.803,24.1
Portugal,PO1,2012-2013,2012,GD Estoril Praia,29,25.6,16,0.81,23.5
Portugal,PO1,2012-2013,2012,SC Olhanense,36,26.7,17,0.554,19.95
Portugal,PO1,2012-2013,2012,Gil Vicente FC,35,27.5,20,0.501,17.55
Portugal,PO1,2012-2013,2012,Vitória Setúbal FC,30,26.9,10,0.577,17.3
Portugal,PO1,2012-2013,2012,Moreirense FC,29,27.4,16,0.551,15.98
Portugal,PO1,2013-2014,2013,SL Benfica,38,25.3,29,6.2,235.5
Portugal,PO1,2013-2014,2013,FC Porto,32,25.0,26,6.82,218.2
Portugal,PO1,2013-2014,2013,Sporting CP,30,24.5,20,4.05,121.6
Portugal,PO1,2013-2014,2013,SC Braga,41,25.1,21,2.01,82.3
Portugal,PO1,2013-2014,2013,Vitória Guimarães SC,33,24.1,16,0.977,32.25
Portugal,PO1,2013-2014,2013,CD Nacional,35,24.5,24,0.92,32.2
Portugal,PO1,2013-2014,2013,CS Marítimo,43,25.0,25,0.747,32.1
Portugal,PO1,2013-2014,2013,GD Estoril Praia,30,25.7,13,1.02,30.45
Portugal,PO1,2013-2014,2013,Rio Ave FC,34,25.1,17,0.856,29.1
Portugal,PO1,2013-2014,2013,FC Paços de Ferreira,34,27.2,16,0.775,26.35
Portugal,PO1,2013-2014,2013,Académica Coimbra,29,27.2,16,0.783,22.7
Portugal,PO1,2013-2014,2013,CF Os Belenenses,38,25.9,15,0.582,22.1
Portugal,PO1,2013-2014,2013,Gil Vicente FC,34,26.3,18,0.643,21.85
Portugal,PO1,2013-2014,2013,Vitória Setúbal FC,33,25.5,12,0.617,20.35
Portugal,PO1,2013-2014,2013,FC Arouca,29,26.8,12,0.666,19.3
Portugal,PO1,2013-2014,2013,SC Olhanense,33,26.0,23,0.497,16.4
Portugal,PO1,2014-2015,2014,FC Porto,31,25.0,24,7.08,219.35
Portugal,PO1,2014-2015,2014,SL Benfica,38,26.2,27,5.17,196.6
Portugal,PO1,2014-2015,2014,Sporting CP,44,23.8,24,4.05,178.4
Portugal,PO1,2014-2015,2014,SC Braga,36,25.0,20,1.94,69.75
Portugal,PO1,2014-2015,2014,Vitória Guimarães SC,45,24.0,21,0.914,41.15
Portugal,PO1,2014-2015,2014,Rio Ave FC,36,23.9,19,0.979,35.25
Portugal,PO1,2014-2015,2014,GD Estoril Praia,31,25.9,18,1.1,33.95
Portugal,PO1,2014-2015,2014,CD Nacional,32,24.0,21,0.974,31.18
Portugal,PO1,2014-2015,2014,CS Marítimo,32,25.8,20,0.823,26.35
Portugal,PO1,2014-2015,2014,CF Os Belenenses,33,26.4,10,0.788,26.0
Portugal,PO1,2014-2015,2014,Gil Vicente FC,37,26.1,21,0.681,25.2
Portugal,PO1,2014-2015,2014,FC Paços de Ferreira,34,26.1,14,0.724,24.6
Portugal,PO1,2014-2015,2014,FC Arouca,29,26.2,12,0.79,22.9
Portugal,PO1,2014-2015,2014,Académica Coimbra,33,25.5,20,0.685,22.6
Portugal,PO1,2014-2015,2014,Moreirense FC,33,26.1,16,0.594,19.6
Portugal,PO1,2014-2015,2014,Vitória Setúbal FC,33,25.3,19,0.545,18.0
Portugal,PO1,2014-2015,2014,FC Penafiel,30,28.1,7,0.593,17.8
Portugal,PO1,2014-2015,2014,Boavista FC,40,25.6,25,0.348,13.9
Portugal,PO1,2015-2016,2015,FC Porto,42,25.1,30,5.44,228.63
Portugal,PO1,2015-2016,2015,SL Benfica,36,25.5,25,5.77,207.8
Portugal,PO1,2015-2016,2015,Sporting CP,36,25.8,23,5.45,196.05
Portugal,PO1,2015-2016,2015,SC Braga,37,25.4,26,2.2,81.4
Portugal,PO1,2015-2016,2015,Vitória Guimarães SC,43,24.0,22,0.938,40.33
Portugal,PO1,2015-2016,2015,Rio Ave FC,37,25.2,17,0.957,35.4
Portugal,PO1,2015-2016,2015,CF Os Belenenses,37,27.0,10,0.864,31.95
Portugal,PO1,2015-2016,2015,GD Estoril Praia,32,25.2,25,0.873,27.95
Portugal,PO1,2015-2016,2015,FC Paços de Ferreira,35,24.8,11,0.748,26.18
Portugal,PO1,2015-2016,2015,CS Marítimo,36,25.9,25,0.719,25.9
Portugal,PO1,2015-2016,2015,FC Arouca,35,26.1,22,0.665,23.28
Portugal,PO1,2015-2016,2015,Vitória Setúbal FC,34,26.3,17,0.665,22.63
Portugal,PO1,2015-2016,2015,CD Nacional,34,24.2,20,0.655,22.28
Portugal,PO1,2015-2016,2015,Académica Coimbra,30,26.3,14,0.593,17.8
Portugal,PO1,2015-2016,2015,Boavista FC,38,25.6,25,0.46,17.48
Portugal,PO1,2015-2016,2015,Moreirense FC,30,27.1,17,0.543,16.3
Portugal,PO1,2015-2016,2015,CD Tondela,32,26.7,22,0.461,14.75
Portugal,PO1,2015-2016,2015,CF União Madeira (-2021),35,26.7,21,0.4,14.0
Portugal,PO1,2016-2017,2016,Sporting CP,39,26.2,25,6.63,258.7
Portugal,PO1,2016-2017,2016,SL Benfica,33,25.8,22,7.55,249.2
Portugal,PO1,2016-2017,2016,FC Porto,32,25.7,19,6.41,205.25
Portugal,PO1,2016-2017,2016,SC Braga,45,25.2,29,1.8,80.78
Portugal,PO1,2016-2017,2016,Vitória Guimarães SC,40,25.0,22,1.33,53.15
Portugal,PO1,2016-2017,2016,Rio Ave FC,34,25.8,14,0.865,29.4
Portugal,PO1,2016-2017,2016,CF Os Belenenses,40,25.5,11,0.676,27.03
Portugal,PO1,2016-2017,2016,GD Estoril Praia,36,24.9,24,0.665,23.95
Portugal,PO1,2016-2017,2016,CS Marítimo,39,26.6,29,0.611,23.83
Portugal,PO1,2016-2017,2016,Vitória Setúbal FC,32,25.7,11,0.741,23.7
Portugal,PO1,2016-2017,2016,GD Chaves,36,27.6,21,0.611,22.0
Portugal,PO1,2016-2017,2016,Boavista FC,36,26.0,18,0.599,21.55
Portugal,PO1,2016-2017,2016,FC Arouca,35,26.8,22,0.608,21.28
Portugal,PO1,2016-2017,2016,Moreirense FC,32,26.9,22,0.649,20.78
Portugal,PO1,2016-2017,2016,FC Paços de Ferreira,36,25.7,15,0.569,20.5
Portugal,PO1,2016-2017,2016,CD Nacional,34,25.3,19,0.515,17.53
Portugal,PO1,2016-2017,2016,CD Feirense,33,27.0,17,0.467,15.4
Portugal,PO1,2016-2017,2016,CD Tondela,32,25.7,19,0.429,13.73
Portugal,PO1,2017-2018,2017,FC Porto,36,25.8,22,7.68,276.5
Portugal,PO1,2017-2018,2017,Sporting CP,45,25.5,27,5.76,259.08
Portugal,PO1,2017-2018,2017,SL Benfica,30,26.8,22,7.64,229.08
Portugal,PO1,2017-2018,2017,SC Braga,38,25.2,21,2.49,94.8
Portugal,PO1,2017-2018,2017,Vitória Guimarães SC,41,25.2,24,1.23,50.33
Portugal,PO1,2017-2018,2017,Portimonense SAD,32,25.2,23,1.11,35.63
Portugal,PO1,2017-2018,2017,Rio Ave FC,30,26.0,15,1.1,32.95
Portugal,PO1,2017-2018,2017,CS Marítimo,33,26.4,23,0.865,28.55
Portugal,PO1,2017-2018,2017,GD Estoril Praia,35,25.1,23,0.749,26.2
Portugal,PO1,2017-2018,2017,Vitória Setúbal FC,35,26.3,11,0.684,23.95
Portugal,PO1,2017-2018,2017,GD Chaves,29,27.4,16,0.819,23.75
Portugal,PO1,2017-2018,2017,CF Os Belenenses,33,27.3,16,0.602,19.88
Portugal,PO1,2017-2018,2017,Moreirense FC,32,25.7,25,0.556,17.8
Portugal,PO1,2017-2018,2017,CD Tondela,34,26.0,15,0.514,17.48
Portugal,PO1,2017-2018,2017,Boavista FC,32,26.5,18,0.513,16.43
Portugal,PO1,2017-2018,2017,FC Paços de Ferreira,33,27.1,15,0.477,15.73
Portugal,PO1,2017-2018,2017,CD Feirense,31,26.9,17,0.415,12.85
Portugal,PO1,2017-2018,2017,Desportivo Aves (- 2020),30,30.0,20,0.405,12.15
Portugal,PO1,2018-2019,2018,SL Benfica,33,25.6,23,11.61,383.0
Portugal,PO1,2018-2019,2018,FC Porto,33,26.6,23,10.52,347.15
Portugal,PO1,2018-2019,2018,Sporting CP,40,26.4,29,5.28,211.18
Portugal,PO1,2018-2019,2018,SC Braga,29,26.2,16,3.41,99.0
Portugal,PO1,2018-2019,2018,Portimonense SAD,38,25.2,30,1.46,55.38
Portugal,PO1,2018-2019,2018,Vitória Guimarães SC,34,25.4,20,1.51,51.5
Portugal,PO1,2018-2019,2018,Rio Ave FC,45,24.9,26,0.76,34.2
Portugal,PO1,2018-2019,2018,Moreirense FC,31,25.9,19,0.855,26.5
Portugal,PO1,2018-2019,2018,GD Chaves,36,27.1,21,0.654,23.55
Portugal,PO1,2018-2019,2018,CD Santa Clara,38,26.9,21,0.539,20.48
Portugal,PO1,2018-2019,2018,Boavista FC,36,27.2,23,0.522,18.8
Portugal,PO1,2018-2019,2018,B SAD,35,26.1,18,0.519,18.18
Portugal,PO1,2018-2019,2018,CS Marítimo,41,25.5,31,0.413,16.95
Portugal,PO1,2018-2019,2018,Vitória Setúbal FC,37,26.6,17,0.457,16.9
Portugal,PO1,2018-2019,2018,CD Tondela,27,26.6,11,0.612,16.53
Portugal,PO1,2018-2019,2018,Desportivo Aves (- 2020),42,26.8,33,0.349,14.65
Portugal,PO1,2018-2019,2018,CD Feirense,36,26.8,22,0.343,12.35
Portugal,PO1,2018-2019,2018,CD Nacional,31,26.2,23,0.377,11.68
Portugal,PO1,2019-2020,2019,SL Benfica,36,24.8,20,8.69,312.7
Portugal,PO1,2019-2020,2019,FC Porto,31,25.5,16,7.24,224.45
Portugal,PO1,2019-2020,2019,Sporting CP,39,24.7,22,4.5,175.53
Portugal,PO1,2019-2020,2019,SC Braga,37,25.9,20,2.78,102.9
Portugal,PO1,2019-2020,2019,Vitória Guimarães SC,44,25.1,30,1.48,65.15
Portugal,PO1,2019-2020,2019,FC Famalicão,33,24.1,23,1.18,38.95
Portugal,PO1,2019-2020,2019,Portimonense SAD,37,24.9,28,0.622,23.0
Portugal,PO1,2019-2020,2019,Rio Ave FC,37,25.6,21,0.566,20.95
Portugal,PO1,2019-2020,2019,CS Marítimo,33,26.3,25,0.492,16.25
Portugal,PO1,2019-2020,2019,B SAD,46,25.1,23,0.328,15.08
Portugal,PO1,2019-2020,2019,Boavista FC,32,27.4,21,0.462,14.78
Portugal,PO1,2019-2020,2019,CD Santa Clara,32,26.9,19,0.459,14.7
Portugal,PO1,2019-2020,2019,Moreirense FC,29,27.2,19,0.502,14.55
Portugal,PO1,2019-2020,2019,FC Paços de Ferreira,34,26.3,19,0.422,14.35
Portugal,PO1,2019-2020,2019,Desportivo Aves (- 2020),45,24.6,33,0.315,14.18
Portugal,PO1,2019-2020,2019,Vitória Setúbal FC,38,26.7,20,0.362,13.75
Portugal,PO1,2019-2020,2019,CD Tondela,31,25.5,15,0.428,13.28
Portugal,PO1,2019-2020,2019,Gil Vicente FC,30,25.8,22,0.408,12.23
Portugal,PO1,2020-2021,2020,SL Benfica,40,25.9,27,9.43,377.35
Portugal,PO1,2020-2021,2020,FC Porto,34,26.7,20,9.64,327.6
Portugal,PO1,2020-2021,2020,Sporting CP,39,25.2,17,6.6,257.28
Portugal,PO1,2020-2021,2020,SC Braga,41,25.4,18,3.49,142.95
Portugal,PO1,2020-2021,2020,FC Famalicão,44,23.7,29,1.48,64.93
Portugal,PO1,2020-2021,2020,Vitória Guimarães SC,37,24.4,26,1.47,54.5
Portugal,PO1,2020-2021,2020,Boavista FC,32,23.9,24,1.1,35.15
Portugal,PO1,2020-2021,2020,Rio Ave FC,37,26.6,23,0.889,32.88
Portugal,PO1,2020-2021,2020,FC Paços de Ferreira,31,25.6,18,0.884,27.4
Portugal,PO1,2020-2021,2020,Portimonense SAD,36,26.8,30,0.69,24.85
Portugal,PO1,2020-2021,2020,CS Marítimo,40,26.3,33,0.586,23.45
Portugal,PO1,2020-2021,2020,CD Santa Clara,31,27.0,17,0.735,22.8
Portugal,PO1,2020-2021,2020,Moreirense FC,31,26.2,21,0.712,22.08
Portugal,PO1,2020-2021,2020,SC Farense,31,28.4,20,0.684,21.2
Portugal,PO1,2020-2021,2020,B SAD,35,25.2,16,0.549,19.23
Portugal,PO1,2020-2021,2020,Gil Vicente FC,34,25.8,24,0.494,16.8
Portugal,PO1,2020-2021,2020,CD Tondela,26,25.6,14,0.523,13.6
Portugal,PO1,2020-2021,2020,CD Nacional,32,26.8,22,0.405,12.95
Portugal,PO1,2021-2022,2021,FC Porto,40,26.0,20,10.09,403.58
Portugal,PO1,2021-2022,2021,Sporting CP,38,24.5,16,8.89,337.73
Portugal,PO1,2021-2022,2021,SL Benfica,41,25.9,24,7.57,310.18
Portugal,PO1,2021-2022,2021,SC Braga,46,24.8,17,3.46,159.03
Portugal,PO1,2021-2022,2021,Vitória Guimarães SC,37,24.6,18,1.84,68.0
Portugal,PO1,2021-2022,2021,FC Famalicão,46,23.8,32,1.48,67.85
Portugal,PO1,2021-2022,2021,Boavista FC,39,24.6,22,0.996,38.85
Portugal,PO1,2021-2022,2021,Portimonense SAD,41,25.8,32,0.936,38.38
Portugal,PO1,2021-2022,2021,GD Estoril Praia,46,24.1,26,0.788,36.23
Portugal,PO1,2021-2022,2021,CD Santa Clara,33,27.0,22,0.927,30.6
Portugal,PO1,2021-2022,2021,Gil Vicente FC,31,25.9,22,0.959,29.73
Portugal,PO1,2021-2022,2021,FC Paços de Ferreira,37,25.4,20,0.703,26.0
Portugal,PO1,2021-2022,2021,CD Tondela,37,24.5,22,0.59,21.83
Portugal,PO1,2021-2022,2021,B SAD,41,24.7,19,0.488,20.0
Portugal,PO1,2021-2022,2021,Moreirense FC,30,27.3,20,0.633,19.0
Portugal,PO1,2021-2022,2021,FC Arouca,37,27.8,29,0.454,16.8
Portugal,PO1,2021-2022,2021,FC Vizela,42,25.1,26,0.398,16.7
Portugal,PO1,2021-2022,2021,CS Marítimo,33,26.4,22,0.488,16.1
Portugal,PO1,2022-2023,2022,SL Benfica,43,25.6,25,11.11,477.58
Portugal,PO1,2022-2023,2022,Sporting CP,43,24.0,19,8.53,366.6
Portugal,PO1,2022-2023,2022,FC Porto,33,26.9,20,8.62,284.55
Portugal,PO1,2022-2023,2022,SC Braga,35,25.3,17,4.31,150.75
Portugal,PO1,2022-2023,2022,Vitória Guimarães SC,46,23.6,22,1.57,72.4
Portugal,PO1,2022-2023,2022,FC Famalicão,39,24.7,26,1.33,51.85
Portugal,PO1,2022-2023,2022,Gil Vicente FC,36,25.5,22,1.3,46.85
Portugal,PO1,2022-2023,2022,GD Estoril Praia,39,24.5,22,0.927,36.15
Portugal,PO1,2022-2023,2022,Portimonense SAD,43,25.9,34,0.734,31.58
Portugal,PO1,2022-2023,2022,Boavista FC,34,25.2,21,0.849,28.85
Portugal,PO1,2022-2023,2022,FC Paços de Ferreira,38,25.7,20,0.74,28.13
Portugal,PO1,2022-2023,2022,CD Santa Clara,40,26.5,25,0.593,23.7
Portugal,PO1,2022-2023,2022,FC Arouca,30,26.7,24,0.7,21.0
Portugal,PO1,2022-2023,2022,FC Vizela,34,24.8,24,0.543,18.48
Portugal,PO1,2022-2023,2022,Rio Ave FC,31,27.0,16,0.574,17.8
Portugal,PO1,2022-2023,2022,GD Chaves,32,26.9,23,0.555,17.75
Portugal,PO1,2022-2023,2022,Casa Pia AC,33,27.1,24,0.524,17.3
Portugal,PO1,2022-2023,2022,CS Marítimo,47,25.8,31,0.352,16.53
Portugal,PO1,2023-2024,2023,SL Benfica,41,24.6,25,10.43,427.6
Portugal,PO1,2023-2024,2023,Sporting CP,39,24.2,16,9.85,384.2
Portugal,PO1,2023-2024,2023,FC Porto,38,25.9,21,9.73,369.65
Portugal,PO1,2023-2024,2023,SC Braga,34,26.6,19,4.69,159.4
Portugal,PO1,2023-2024,2023,FC Famalicão,38,23.5,23,1.91,72.75
Portugal,PO1,2023-2024,2023,Vitória Guimarães SC,39,25.4,16,1.74,67.9
Portugal,PO1,2023-2024,2023,GD Estoril Praia,39,24.8,27,1.45,56.65
Portugal,PO1,2023-2024,2023,FC Arouca,31,26.6,25,1.42,44.1
Portugal,PO1,2023-2024,2023,Gil Vicente FC,38,24.7,22,0.846,32.15
Portugal,PO1,2023-2024,2023,Boavista FC,29,24.9,16,1.03,30.0
Portugal,PO1,2023-2024,2023,Moreirense FC,34,26.3,23,0.791,26.9
Portugal,PO1,2023-2024,2023,Rio Ave FC,35,27.6,17,0.749,26.2
Portugal,PO1,2023-2024,2023,Casa Pia AC,37,26.6,21,0.626,23.18
Portugal,PO1,2023-2024,2023,FC Vizela,38,25.4,26,0.601,22.85
Portugal,PO1,2023-2024,2023,Portimonense SAD,40,24.6,31,0.557,22.28
Portugal,PO1,2023-2024,2023,SC Farense,31,27.9,18,0.647,20.05
Portugal,PO1,2023-2024,2023,CF Estrela Amadora,42,26.5,27,0.466,19.58
Portugal,PO1,2023-2024,2023,GD Chaves,36,26.8,20,0.522,18.8
Portugal,PO1,2024-2025,2024,Sporting CP,50,22.8,20,11.34,567.1
Portugal,PO1,2024-2025,2024,FC Porto,42,24.9,25,11.42,479.45
Portugal,PO1,2024-2025,2024,SL Benfica,49,24.0,25,9.09,445.25
Portugal,PO1,2024-2025,2024,SC Braga,46,24.6,23,4.06,186.8
Portugal,PO1,2024-2025,2024,Vitória Guimarães SC,39,25.2,13,2.56,99.65
Portugal,PO1,2024-2025,2024,FC Famalicão,37,24.2,24,2.6,96.05
Portugal,PO1,2024-2025,2024,Rio Ave FC,42,24.8,31,1.18,49.58
Portugal,PO1,2024-2025,2024,GD Estoril Praia,37,24.6,23,1.2,44.5
Portugal,PO1,2024-2025,2024,CD Santa Clara,37,25.3,26,1.15,42.5
Portugal,PO1,2024-2025,2024,FC Arouca,32,26.5,23,1.17,37.38
Portugal,PO1,2024-2025,2024,Gil Vicente FC,37,25.0,26,1.01,37.25
Portugal,PO1,2024-2025,2024,Casa Pia AC,34,26.4,22,0.963,32.75
Portugal,PO1,2024-2025,2024,Moreirense FC,32,27.0,22,0.983,31.45
Portugal,PO1,2024-2025,2024,SC Farense,40,27.2,20,0.663,26.53
Portugal,PO1,2024-2025,2024,CF Estrela Amadora,45,25.4,28,0.582,26.2
Portugal,PO1,2024-2025,2024,CD Nacional,34,26.7,23,0.646,21.98
Portugal,PO1,2024-2025,2024,Avs Futebol,35,28.3,26,0.591,20.7
Portugal,PO1,2024-2025,2024,Boavista FC,36,26.4,20,0.511,18.4
Portugal,PO1,2025-2026,2025,Sporting CP,25,25.3,13,18.64,466.0
Portugal,PO1,2025-2026,2025,FC Porto,27,26.3,20,15.81,426.9
Portugal,PO1,2025-2026,2025,SL Benfica,28,24.8,16,13.02,364.5
Portugal,PO1,2025-2026,2025,SC Braga,28,25.5,18,5.53,154.9
Portugal,PO1,2025-2026,2025,FC Famalicão,25,24.4,18,2.88,71.9
Portugal,PO1,2025-2026,2025,GD Estoril Praia,23,26.4,14,1.99,45.7
Portugal,PO1,2025-2026,2025,Gil Vicente FC,28,24.9,19,1.3,36.35
Portugal,PO1,2025-2026,2025,Vitória Guimarães SC,24,24.8,14,1.5,36.0
Portugal,PO1,2025-2026,2025,Rio Ave FC,29,24.9,26,1.16,33.65
Portugal,PO1,2025-2026,2025,FC Alverca,29,24.4,23,1.16,33.55
Portugal,PO1,2025-2026,2025,CD Santa Clara,27,26.2,21,1.22,33.0
Portugal,PO1,2025-2026,2025,Moreirense FC,26,24.6,15,1.15,29.95
Portugal,PO1,2025-2026,2025,FC Arouca,27,25.0,22,0.969,26.15
Portugal,PO1,2025-2026,2025,Casa Pia AC,28,27.6,19,0.886,24.8
Portugal,PO1,2025-2026,2025,CD Tondela,26,26.8,19,0.929,24.15
Portugal,PO1,2025-2026,2025,CD Nacional,30,26.5,22,0.749,22.48
Portugal,PO1,2025-2026,2025,CF Estrela Amadora,31,25.1,26,0.677,21.0
Portugal,PO1,2025-2026,2025,Avs Futebol,25,28.3,20,0.462,11.55
Belgium,BE1,2006-2007,2006,RSC Anderlecht,33,25.2,19,1.93,63.55
Belgium,BE1,2006-2007,2006,Club Brugge KV,30,25.4,10,1.57,47.1
Belgium,BE1,2006-2007,2006,Standard Liège,36,25.4,22,1.22,44.05
Belgium,BE1,2006-2007,2006,KRC Genk,32,24.2,12,1.15,36.65
Belgium,BE1,2006-2007,2006,KAA Gent,32,25.8,21,0.693,22.18
Belgium,BE1,2006-2007,2006,Germinal Beerschot Antwerpen,32,24.5,16,0.648,20.73
Belgium,BE1,2006-2007,2006,Royal Charleroi SC,37,23.5,22,0.491,18.18
Belgium,BE1,2006-2007,2006,KSC Lokeren (-2020),33,25.6,20,0.551,18.18
Belgium,BE1,2006-2007,2006,Zulte Waregem,28,27.1,8,0.586,16.4
Belgium,BE1,2006-2007,2006,KVC Westerlo,34,23.7,12,0.443,15.05
Belgium,BE1,2006-2007,2006,Excelsior Mouscron (-2009),34,25.2,17,0.442,15.03
Belgium,BE1,2006-2007,2006,FC Molenbeek Brüssel,42,23.8,23,0.345,14.48
Belgium,BE1,2006-2007,2006,KSK Beveren (-2010),33,23.1,19,0.423,13.95
Belgium,BE1,2006-2007,2006,Sint-Truidense VV,32,23.8,9,0.394,12.6
Belgium,BE1,2006-2007,2006,RAEC Mons (-2015),35,25.6,22,0.331,11.6
Belgium,BE1,2006-2007,2006,Cercle Brugge,33,25.2,13,0.348,11.48
Belgium,BE1,2006-2007,2006,Lierse SK (-2018),43,24.6,15,0.257,11.04
Belgium,BE1,2006-2007,2006,KSV Roeselare (-2020),34,25.1,7,0.27,9.18
Belgium,BE1,2007-2008,2007,RSC Anderlecht,36,25.6,18,2.14,77.2
Belgium,BE1,2007-2008,2007,Standard Liège,31,23.8,15,1.51,46.8
Belgium,BE1,2007-2008,2007,Club Brugge KV,32,26.2,10,1.3,41.7
Belgium,BE1,2007-2008,2007,KRC Genk,35,23.6,17,1.07,37.4
Belgium,BE1,2007-2008,2007,KAA Gent,32,26.0,23,0.894,28.6
Belgium,BE1,2007-2008,2007,Excelsior Mouscron (-2009),37,26.6,24,0.654,24.2
Belgium,BE1,2007-2008,2007,Germinal Beerschot Antwerpen,33,24.6,17,0.621,20.5
Belgium,BE1,2007-2008,2007,Royal Charleroi SC,35,23.5,20,0.566,19.8
Belgium,BE1,2007-2008,2007,KSC Lokeren (-2020),35,25.0,23,0.538,18.83
Belgium,BE1,2007-2008,2007,KVC Westerlo,36,24.8,11,0.483,17.4
Belgium,BE1,2007-2008,2007,Cercle Brugge,27,26.5,12,0.589,15.9
Belgium,BE1,2007-2008,2007,Sint-Truidense VV,37,25.5,13,0.406,15.03
Belgium,BE1,2007-2008,2007,FC Brüssel,41,24.4,25,0.365,14.95
